XY
	CURVE (1mkcl-5mmolar18btmapaq-nitrogen-rde-1200mvpers-50mvpers.DTA)
-7.634e-001	-4.250e-004
-7.635e-001	-4.252e-004
-7.636e-001	-4.252e-004
-7.637e-001	-4.252e-004
-7.639e-001	-4.252e-004
-7.639e-001	-4.252e-004
-7.640e-001	-4.253e-004
-7.641e-001	-4.255e-004
-7.642e-001	-4.254e-004
-7.642e-001	-4.253e-004
-7.644e-001	-4.255e-004
-7.646e-001	-4.257e-004
-7.647e-001	-4.254e-004
-7.648e-001	-4.255e-004
-7.648e-001	-4.254e-004
-7.649e-001	-4.254e-004
-7.649e-001	-4.255e-004
-7.651e-001	-4.257e-004
-7.652e-001	-4.257e-004
-7.653e-001	-4.257e-004
-7.655e-001	-4.256e-004
-7.655e-001	-4.256e-004
-7.656e-001	-4.256e-004
-7.657e-001	-4.259e-004
-7.658e-001	-4.258e-004
-7.658e-001	-4.258e-004
-7.660e-001	-4.258e-004
-7.663e-001	-4.260e-004
-7.663e-001	-4.258e-004
-7.664e-001	-4.258e-004
-7.664e-001	-4.258e-004
-7.665e-001	-4.259e-004
-7.665e-001	-4.259e-004
-7.666e-001	-4.260e-004
-7.668e-001	-4.259e-004
-7.669e-001	-4.260e-004
-7.670e-001	-4.258e-004
-7.671e-001	-4.258e-004
-7.672e-001	-4.259e-004
-7.673e-001	-4.258e-004
-7.674e-001	-4.260e-004
-7.674e-001	-4.259e-004
-7.675e-001	-4.263e-004
-7.678e-001	-4.259e-004
-7.679e-001	-4.261e-004
-7.679e-001	-4.260e-004
-7.680e-001	-4.262e-004
-7.681e-001	-4.259e-004
-7.681e-001	-4.259e-004
-7.682e-001	-4.260e-004
-7.683e-001	-4.260e-004
-7.684e-001	-4.262e-004
-7.686e-001	-4.261e-004
-7.687e-001	-4.260e-004
-7.688e-001	-4.259e-004
-7.688e-001	-4.258e-004
-7.689e-001	-4.260e-004
-7.690e-001	-4.259e-004
-7.691e-001	-4.259e-004
-7.693e-001	-4.257e-004
-7.695e-001	-4.261e-004
-7.695e-001	-4.257e-004
-7.696e-001	-4.259e-004
-7.697e-001	-4.261e-004
-7.697e-001	-4.259e-004
-7.698e-001	-4.258e-004
-7.699e-001	-4.257e-004
-7.700e-001	-4.258e-004
-7.701e-001	-4.257e-004
-7.703e-001	-4.258e-004
-7.704e-001	-4.259e-004
-7.705e-001	-4.257e-004
-7.705e-001	-4.258e-004
-7.706e-001	-4.257e-004
-7.707e-001	-4.259e-004
-7.710e-001	-4.258e-004
-7.711e-001	-4.259e-004
-7.711e-001	-4.258e-004
-7.712e-001	-4.258e-004
-7.713e-001	-4.258e-004
-7.713e-001	-4.259e-004
-7.714e-001	-4.259e-004
-7.715e-001	-4.258e-004
-7.716e-001	-4.261e-004
-7.718e-001	-4.259e-004
-7.719e-001	-4.257e-004
-7.720e-001	-4.259e-004
-7.720e-001	-4.257e-004
-7.721e-001	-4.257e-004
-7.722e-001	-4.258e-004
-7.723e-001	-4.259e-004
-7.724e-001	-4.257e-004
-7.727e-001	-4.257e-004
-7.727e-001	-4.259e-004
-7.728e-001	-4.258e-004
-7.729e-001	-4.257e-004
-7.729e-001	-4.258e-004
-7.730e-001	-4.258e-004
-7.732e-001	-4.257e-004
-7.733e-001	-4.258e-004
-7.733e-001	-4.257e-004
-7.735e-001	-4.257e-004
-7.736e-001	-4.256e-004
-7.736e-001	-4.256e-004
-7.737e-001	-4.256e-004
-7.738e-001	-4.256e-004
-7.738e-001	-4.254e-004
-7.741e-001	-4.252e-004
-7.742e-001	-4.255e-004
-7.743e-001	-4.254e-004
-7.744e-001	-4.255e-004
-7.744e-001	-4.255e-004
-7.745e-001	-4.255e-004
-7.746e-001	-4.255e-004
-7.747e-001	-4.255e-004
-7.748e-001	-4.253e-004
-7.750e-001	-4.256e-004
-7.751e-001	-4.254e-004
-7.752e-001	-4.253e-004
-7.752e-001	-4.252e-004
-7.753e-001	-4.253e-004
-7.755e-001	-4.253e-004
-7.755e-001	-4.253e-004
-7.757e-001	-4.252e-004
-7.759e-001	-4.254e-004
-7.760e-001	-4.252e-004
-7.760e-001	-4.251e-004
-7.761e-001	-4.251e-004
-7.762e-001	-4.252e-004
-7.763e-001	-4.250e-004
-7.764e-001	-4.250e-004
-7.764e-001	-4.251e-004
-7.766e-001	-4.247e-004
-7.767e-001	-4.250e-004
-7.768e-001	-4.246e-004
-7.768e-001	-4.248e-004
-7.769e-001	-4.247e-004
-7.770e-001	-4.246e-004
-7.771e-001	-4.244e-004
-7.773e-001	-4.243e-004
-7.775e-001	-4.244e-004
-7.775e-001	-4.242e-004
-7.776e-001	-4.242e-004
-7.776e-001	-4.242e-004
-7.777e-001	-4.242e-004
-7.778e-001	-4.243e-004
-7.779e-001	-4.243e-004
-7.780e-001	-4.242e-004
-7.781e-001	-4.243e-004
-7.783e-001	-4.241e-004
-7.784e-001	-4.243e-004
-7.784e-001	-4.239e-004
-7.785e-001	-4.241e-004
-7.786e-001	-4.240e-004
-7.786e-001	-4.242e-004
-7.790e-001	-4.241e-004
-7.791e-001	-4.241e-004
-7.791e-001	-4.241e-004
-7.792e-001	-4.241e-004
-7.793e-001	-4.244e-004
-7.793e-001	-4.242e-004
-7.794e-001	-4.246e-004
-7.794e-001	-4.247e-004
-7.796e-001	-4.245e-004
-7.797e-001	-4.245e-004
-7.799e-001	-4.247e-004
-7.799e-001	-4.249e-004
-7.800e-001	-4.248e-004
-7.801e-001	-4.249e-004
-7.801e-001	-4.250e-004
-7.802e-001	-4.251e-004
-7.803e-001	-4.251e-004
-7.806e-001	-4.252e-004
-7.807e-001	-4.252e-004
-7.808e-001	-4.251e-004
-7.809e-001	-4.253e-004
-7.810e-001	-4.255e-004
-7.811e-001	-4.255e-004
-7.812e-001	-4.256e-004
-7.814e-001	-4.256e-004
-7.814e-001	-4.257e-004
-7.815e-001	-4.256e-004
-7.817e-001	-4.255e-004
-7.818e-001	-4.258e-004
-7.818e-001	-4.260e-004
-7.819e-001	-4.260e-004
-7.820e-001	-4.257e-004
-7.821e-001	-4.256e-004
-7.823e-001	-4.258e-004
-7.824e-001	-4.260e-004
-7.825e-001	-4.260e-004
-7.826e-001	-4.258e-004
-7.826e-001	-4.261e-004
-7.828e-001	-4.260e-004
-7.829e-001	-4.259e-004
-7.829e-001	-4.262e-004
-7.830e-001	-4.262e-004
-7.831e-001	-4.263e-004
-7.832e-001	-4.260e-004
-7.833e-001	-4.262e-004
-7.834e-001	-4.262e-004
-7.835e-001	-4.265e-004
-7.836e-001	-4.264e-004
-7.838e-001	-4.266e-004
-7.839e-001	-4.265e-004
-7.839e-001	-4.263e-004
-7.840e-001	-4.264e-004
-7.841e-001	-4.264e-004
-7.842e-001	-4.265e-004
-7.843e-001	-4.263e-004
-7.844e-001	-4.262e-004
-7.845e-001	-4.265e-004
-7.846e-001	-4.263e-004
-7.848e-001	-4.262e-004
-7.848e-001	-4.263e-004
-7.849e-001	-4.262e-004
-7.850e-001	-4.261e-004
-7.851e-001	-4.264e-004
-7.852e-001	-4.262e-004
-7.853e-001	-4.259e-004
-7.855e-001	-4.261e-004
-7.855e-001	-4.260e-004
-7.856e-001	-4.261e-004
-7.857e-001	-4.261e-004
-7.858e-001	-4.263e-004
-7.859e-001	-4.258e-004
-7.860e-001	-4.261e-004
-7.861e-001	-4.259e-004
-7.862e-001	-4.257e-004
-7.864e-001	-4.261e-004
-7.864e-001	-4.259e-004
-7.865e-001	-4.258e-004
-7.866e-001	-4.258e-004
-7.867e-001	-4.260e-004
-7.868e-001	-4.259e-004
-7.870e-001	-4.259e-004
-7.871e-001	-4.259e-004
-7.871e-001	-4.259e-004
-7.872e-001	-4.260e-004
-7.873e-001	-4.259e-004
-7.874e-001	-4.262e-004
-7.875e-001	-4.263e-004
-7.876e-001	-4.265e-004
-7.877e-001	-4.266e-004
-7.878e-001	-4.263e-004
-7.880e-001	-4.266e-004
-7.880e-001	-4.266e-004
-7.881e-001	-4.267e-004
-7.882e-001	-4.269e-004
-7.882e-001	-4.268e-004
-7.884e-001	-4.269e-004
-7.885e-001	-4.273e-004
-7.886e-001	-4.272e-004
-7.887e-001	-4.274e-004
-7.888e-001	-4.274e-004
-7.889e-001	-4.273e-004
-7.890e-001	-4.275e-004
-7.891e-001	-4.276e-004
-7.892e-001	-4.278e-004
-7.893e-001	-4.276e-004
-7.894e-001	-4.277e-004
-7.895e-001	-4.278e-004
-7.896e-001	-4.278e-004
-7.897e-001	-4.279e-004
-7.897e-001	-4.278e-004
-7.898e-001	-4.278e-004
-7.899e-001	-4.278e-004
-7.901e-001	-4.278e-004
-7.903e-001	-4.280e-004
-7.904e-001	-4.281e-004
-7.904e-001	-4.280e-004
-7.905e-001	-4.279e-004
-7.906e-001	-4.277e-004
-7.907e-001	-4.278e-004
-7.908e-001	-4.276e-004
-7.909e-001	-4.277e-004
-7.911e-001	-4.278e-004
-7.911e-001	-4.275e-004
-7.912e-001	-4.276e-004
-7.913e-001	-4.275e-004
-7.914e-001	-4.273e-004
-7.914e-001	-4.272e-004
-7.915e-001	-4.273e-004
-7.917e-001	-4.273e-004
-7.918e-001	-4.270e-004
-7.919e-001	-4.271e-004
-7.920e-001	-4.269e-004
-7.921e-001	-4.267e-004
-7.922e-001	-4.268e-004
-7.922e-001	-4.267e-004
-7.923e-001	-4.264e-004
-7.925e-001	-4.265e-004
-7.926e-001	-4.263e-004
-7.928e-001	-4.263e-004
-7.929e-001	-4.261e-004
-7.929e-001	-4.261e-004
-7.929e-001	-4.261e-004
-7.930e-001	-4.259e-004
-7.931e-001	-4.257e-004
-7.933e-001	-4.256e-004
-7.935e-001	-4.257e-004
-7.935e-001	-4.257e-004
-7.936e-001	-4.256e-004
-7.936e-001	-4.255e-004
-7.937e-001	-4.255e-004
-7.938e-001	-4.251e-004
-7.939e-001	-4.252e-004
-7.940e-001	-4.251e-004
-7.942e-001	-4.251e-004
-7.943e-001	-4.250e-004
-7.944e-001	-4.250e-004
-7.944e-001	-4.249e-004
-7.946e-001	-4.247e-004
-7.946e-001	-4.249e-004
-7.946e-001	-4.244e-004
-7.948e-001	-4.243e-004
-7.951e-001	-4.243e-004
-7.952e-001	-4.246e-004
-7.952e-001	-4.242e-004
-7.952e-001	-4.243e-004
-7.954e-001	-4.243e-004
-7.954e-001	-4.242e-004
-7.955e-001	-4.245e-004
-7.956e-001	-4.241e-004
-7.958e-001	-4.242e-004
-7.959e-001	-4.242e-004
-7.960e-001	-4.243e-004
-7.960e-001	-4.242e-004
-7.962e-001	-4.245e-004
-7.962e-001	-4.243e-004
-7.962e-001	-4.242e-004
-7.965e-001	-4.244e-004
-7.967e-001	-4.243e-004
-7.968e-001	-4.244e-004
-7.968e-001	-4.247e-004
-7.969e-001	-4.246e-004
-7.969e-001	-4.244e-004
-7.970e-001	-4.245e-004
-7.971e-001	-4.246e-004
-7.972e-001	-4.248e-004
-7.974e-001	-4.248e-004
-7.975e-001	-4.249e-004
-7.976e-001	-4.250e-004
-7.976e-001	-4.246e-004
-7.977e-001	-4.250e-004
-7.978e-001	-4.250e-004
-7.979e-001	-4.247e-004
-7.980e-001	-4.250e-004
-7.983e-001	-4.251e-004
-7.983e-001	-4.250e-004
-7.984e-001	-4.251e-004
-7.984e-001	-4.250e-004
-7.985e-001	-4.252e-004
-7.986e-001	-4.252e-004
-7.987e-001	-4.252e-004
-7.988e-001	-4.251e-004
-7.990e-001	-4.251e-004
-7.990e-001	-4.252e-004
-7.992e-001	-4.254e-004
-7.992e-001	-4.254e-004
-7.993e-001	-4.252e-004
-7.994e-001	-4.253e-004
-7.994e-001	-4.253e-004
-7.997e-001	-4.255e-004
-7.998e-001	-4.255e-004
-7.999e-001	-4.255e-004
-8.000e-001	-4.256e-004
-8.000e-001	-4.254e-004
-8.002e-001	-4.255e-004
-8.002e-001	-4.254e-004
-8.003e-001	-4.254e-004
-8.004e-001	-4.256e-004
-8.006e-001	-4.256e-004
-8.007e-001	-4.257e-004
-8.008e-001	-4.256e-004
-8.009e-001	-4.256e-004
-8.010e-001	-4.256e-004
-8.011e-001	-4.258e-004
-8.011e-001	-4.258e-004
-8.013e-001	-4.255e-004
-8.015e-001	-4.258e-004
-8.015e-001	-4.258e-004
-8.016e-001	-4.258e-004
-8.016e-001	-4.259e-004
-8.018e-001	-4.260e-004
-8.019e-001	-4.260e-004
-8.019e-001	-4.260e-004
-8.020e-001	-4.259e-004
-8.021e-001	-4.261e-004
-8.023e-001	-4.262e-004
-8.024e-001	-4.263e-004
-8.024e-001	-4.262e-004
-8.025e-001	-4.265e-004
-8.026e-001	-4.263e-004
-8.027e-001	-4.259e-004
-8.029e-001	-4.263e-004
-8.031e-001	-4.262e-004
-8.031e-001	-4.262e-004
-8.032e-001	-4.260e-004
-8.032e-001	-4.261e-004
-8.033e-001	-4.261e-004
-8.034e-001	-4.262e-004
-8.036e-001	-4.261e-004
-8.036e-001	-4.262e-004
-8.037e-001	-4.260e-004
-8.038e-001	-4.260e-004
-8.040e-001	-4.263e-004
-8.040e-001	-4.258e-004
-8.041e-001	-4.261e-004
-8.042e-001	-4.260e-004
-8.042e-001	-4.261e-004
-8.045e-001	-4.259e-004
-8.047e-001	-4.260e-004
-8.047e-001	-4.259e-004
-8.048e-001	-4.259e-004
-8.048e-001	-4.259e-004
-8.049e-001	-4.258e-004
-8.050e-001	-4.260e-004
-8.051e-001	-4.258e-004
-8.052e-001	-4.259e-004
-8.054e-001	-4.258e-004
-8.055e-001	-4.258e-004
-8.056e-001	-4.259e-004
-8.056e-001	-4.258e-004
-8.057e-001	-4.257e-004
-8.057e-001	-4.256e-004
-8.058e-001	-4.256e-004
-8.060e-001	-4.258e-004
-8.061e-001	-4.257e-004
-8.063e-001	-4.258e-004
-8.064e-001	-4.256e-004
-8.065e-001	-4.257e-004
-8.067e-001	-4.257e-004
-8.067e-001	-4.257e-004
-8.068e-001	-4.258e-004
-8.069e-001	-4.258e-004
-8.070e-001	-4.261e-004
-8.071e-001	-4.260e-004
-8.072e-001	-4.260e-004
-8.073e-001	-4.260e-004
-8.074e-001	-4.265e-004
-8.075e-001	-4.258e-004
-8.076e-001	-4.264e-004
-8.077e-001	-4.263e-004
-8.078e-001	-4.265e-004
-8.079e-001	-4.266e-004
-8.080e-001	-4.264e-004
-8.082e-001	-4.267e-004
-8.083e-001	-4.267e-004
-8.083e-001	-4.268e-004
-8.084e-001	-4.268e-004
-8.085e-001	-4.271e-004
-8.086e-001	-4.269e-004
-8.087e-001	-4.269e-004
-8.088e-001	-4.269e-004
-8.090e-001	-4.271e-004
-8.091e-001	-4.272e-004
-8.091e-001	-4.271e-004
-8.092e-001	-4.273e-004
-8.093e-001	-4.272e-004
-8.095e-001	-4.272e-004
-8.095e-001	-4.272e-004
-8.096e-001	-4.269e-004
-8.098e-001	-4.271e-004
-8.098e-001	-4.270e-004
-8.099e-001	-4.270e-004
-8.100e-001	-4.273e-004
-8.101e-001	-4.273e-004
-8.102e-001	-4.271e-004
-8.103e-001	-4.271e-004
-8.104e-001	-4.269e-004
-8.105e-001	-4.269e-004
-8.106e-001	-4.268e-004
-8.107e-001	-4.267e-004
-8.108e-001	-4.266e-004
-8.109e-001	-4.267e-004
-8.111e-001	-4.268e-004
-8.111e-001	-4.267e-004
-8.112e-001	-4.266e-004
-8.113e-001	-4.266e-004
-8.114e-001	-4.266e-004
-8.115e-001	-4.264e-004
-8.117e-001	-4.264e-004
-8.117e-001	-4.262e-004
-8.118e-001	-4.263e-004
-8.119e-001	-4.260e-004
-8.120e-001	-4.261e-004
-8.121e-001	-4.260e-004
-8.122e-001	-4.260e-004
-8.123e-001	-4.259e-004
-8.124e-001	-4.258e-004
-8.125e-001	-4.258e-004
-8.127e-001	-4.258e-004
-8.128e-001	-4.259e-004
-8.128e-001	-4.257e-004
-8.129e-001	-4.258e-004
-8.130e-001	-4.257e-004
-8.131e-001	-4.257e-004
-8.131e-001	-4.258e-004
-8.133e-001	-4.257e-004
-8.134e-001	-4.258e-004
-8.135e-001	-4.258e-004
-8.136e-001	-4.256e-004
-8.137e-001	-4.257e-004
-8.138e-001	-4.257e-004
-8.139e-001	-4.257e-004
-8.140e-001	-4.258e-004
-8.141e-001	-4.258e-004
-8.143e-001	-4.260e-004
-8.143e-001	-4.257e-004
-8.144e-001	-4.261e-004
-8.145e-001	-4.261e-004
-8.146e-001	-4.261e-004
-8.147e-001	-4.261e-004
-8.148e-001	-4.263e-004
-8.149e-001	-4.264e-004
-8.150e-001	-4.265e-004
-8.151e-001	-4.263e-004
-8.152e-001	-4.267e-004
-8.153e-001	-4.265e-004
-8.153e-001	-4.268e-004
-8.154e-001	-4.267e-004
-8.156e-001	-4.268e-004
-8.157e-001	-4.269e-004
-8.159e-001	-4.269e-004
-8.159e-001	-4.271e-004
-8.160e-001	-4.270e-004
-8.161e-001	-4.273e-004
-8.162e-001	-4.272e-004
-8.163e-001	-4.275e-004
-8.164e-001	-4.273e-004
-8.164e-001	-4.273e-004
-8.166e-001	-4.274e-004
-8.167e-001	-4.275e-004
-8.168e-001	-4.274e-004
-8.169e-001	-4.274e-004
-8.170e-001	-4.274e-004
-8.170e-001	-4.274e-004
-8.171e-001	-4.274e-004
-8.174e-001	-4.275e-004
-8.175e-001	-4.275e-004
-8.175e-001	-4.276e-004
-8.176e-001	-4.274e-004
-8.177e-001	-4.275e-004
-8.178e-001	-4.275e-004
-8.178e-001	-4.274e-004
-8.179e-001	-4.273e-004
-8.181e-001	-4.275e-004
-8.183e-001	-4.272e-004
-8.183e-001	-4.274e-004
-8.184e-001	-4.272e-004
-8.185e-001	-4.272e-004
-8.186e-001	-4.274e-004
-8.186e-001	-4.273e-004
-8.187e-001	-4.273e-004
-8.188e-001	-4.271e-004
-8.190e-001	-4.269e-004
-8.191e-001	-4.270e-004
-8.192e-001	-4.270e-004
-8.192e-001	-4.267e-004
-8.193e-001	-4.269e-004
-8.194e-001	-4.268e-004
-8.195e-001	-4.266e-004
-8.196e-001	-4.267e-004
-8.197e-001	-4.266e-004
-8.198e-001	-4.263e-004
-8.200e-001	-4.264e-004
-8.201e-001	-4.264e-004
-8.201e-001	-4.260e-004
-8.202e-001	-4.260e-004
-8.202e-001	-4.258e-004
-8.204e-001	-4.258e-004
-8.206e-001	-4.256e-004
-8.207e-001	-4.257e-004
-8.207e-001	-4.254e-004
-8.208e-001	-4.254e-004
-8.209e-001	-4.254e-004
-8.210e-001	-4.253e-004
-8.211e-001	-4.253e-004
-8.212e-001	-4.250e-004
-8.213e-001	-4.251e-004
-8.214e-001	-4.249e-004
-8.215e-001	-4.250e-004
-8.216e-001	-4.248e-004
-8.217e-001	-4.250e-004
-8.217e-001	-4.247e-004
-8.218e-001	-4.246e-004
-8.220e-001	-4.244e-004
-8.222e-001	-4.244e-004
-8.223e-001	-4.245e-004
-8.224e-001	-4.244e-004
-8.224e-001	-4.243e-004
-8.225e-001	-4.242e-004
-8.225e-001	-4.241e-004
-8.227e-001	-4.241e-004
-8.228e-001	-4.243e-004
-8.229e-001	-4.242e-004
-8.231e-001	-4.242e-004
-8.231e-001	-4.241e-004
-8.232e-001	-4.241e-004
-8.233e-001	-4.239e-004
-8.234e-001	-4.241e-004
-8.235e-001	-4.241e-004
-8.236e-001	-4.242e-004
-8.238e-001	-4.240e-004
-8.239e-001	-4.241e-004
-8.239e-001	-4.240e-004
-8.240e-001	-4.242e-004
-8.241e-001	-4.241e-004
-8.242e-001	-4.240e-004
-8.243e-001	-4.240e-004
-8.244e-001	-4.240e-004
-8.245e-001	-4.241e-004
-8.246e-001	-4.237e-004
-8.247e-001	-4.240e-004
-8.248e-001	-4.237e-004
-8.249e-001	-4.237e-004
-8.250e-001	-4.239e-004
-8.250e-001	-4.239e-004
-8.252e-001	-4.236e-004
-8.253e-001	-4.236e-004
-8.255e-001	-4.234e-004
-8.256e-001	-4.236e-004
-8.256e-001	-4.235e-004
-8.257e-001	-4.233e-004
-8.258e-001	-4.234e-004
-8.259e-001	-4.232e-004
-8.261e-001	-4.231e-004
-8.261e-001	-4.231e-004
-8.263e-001	-4.229e-004
-8.263e-001	-4.230e-004
-8.264e-001	-4.230e-004
-8.265e-001	-4.230e-004
-8.266e-001	-4.229e-004
-8.267e-001	-4.227e-004
-8.268e-001	-4.228e-004
-8.270e-001	-4.228e-004
-8.271e-001	-4.225e-004
-8.272e-001	-4.223e-004
-8.273e-001	-4.224e-004
-8.274e-001	-4.224e-004
-8.274e-001	-4.224e-004
-8.276e-001	-4.223e-004
-8.277e-001	-4.222e-004
-8.278e-001	-4.224e-004
-8.279e-001	-4.223e-004
-8.280e-001	-4.224e-004
-8.280e-001	-4.222e-004
-8.281e-001	-4.221e-004
-8.282e-001	-4.222e-004
-8.283e-001	-4.223e-004
-8.285e-001	-4.224e-004
-8.287e-001	-4.223e-004
-8.287e-001	-4.222e-004
-8.287e-001	-4.223e-004
-8.288e-001	-4.224e-004
-8.289e-001	-4.225e-004
-8.289e-001	-4.226e-004
-8.291e-001	-4.227e-004
-8.293e-001	-4.227e-004
-8.292e-001	-4.228e-004
-8.293e-001	-4.229e-004
-8.295e-001	-4.227e-004
-8.296e-001	-4.228e-004
-8.297e-001	-4.231e-004
-8.297e-001	-4.233e-004
-8.298e-001	-4.231e-004
-8.299e-001	-4.234e-004
-8.302e-001	-4.235e-004
-8.303e-001	-4.236e-004
-8.303e-001	-4.236e-004
-8.304e-001	-4.238e-004
-8.304e-001	-4.241e-004
-8.305e-001	-4.239e-004
-8.305e-001	-4.241e-004
-8.308e-001	-4.242e-004
-8.309e-001	-4.241e-004
-8.310e-001	-4.242e-004
-8.311e-001	-4.245e-004
-8.312e-001	-4.245e-004
-8.313e-001	-4.246e-004
-8.313e-001	-4.246e-004
-8.314e-001	-4.247e-004
-8.314e-001	-4.248e-004
-8.317e-001	-4.250e-004
-8.319e-001	-4.250e-004
-8.320e-001	-4.251e-004
-8.321e-001	-4.252e-004
-8.322e-001	-4.253e-004
-8.323e-001	-4.253e-004
-8.324e-001	-4.253e-004
-8.325e-001	-4.256e-004
-8.326e-001	-4.254e-004
-8.327e-001	-4.255e-004
-8.328e-001	-4.257e-004
-8.329e-001	-4.259e-004
-8.330e-001	-4.257e-004
-8.331e-001	-4.259e-004
-8.332e-001	-4.258e-004
-8.333e-001	-4.260e-004
-8.334e-001	-4.259e-004
-8.335e-001	-4.259e-004
-8.336e-001	-4.260e-004
-8.337e-001	-4.261e-004
-8.338e-001	-4.258e-004
-8.339e-001	-4.259e-004
-8.339e-001	-4.262e-004
-8.341e-001	-4.263e-004
-8.342e-001	-4.259e-004
-8.343e-001	-4.261e-004
-8.344e-001	-4.264e-004
-8.344e-001	-4.259e-004
-8.346e-001	-4.261e-004
-8.347e-001	-4.261e-004
-8.348e-001	-4.262e-004
-8.349e-001	-4.261e-004
-8.350e-001	-4.259e-004
-8.351e-001	-4.261e-004
-8.352e-001	-4.262e-004
-8.352e-001	-4.262e-004
-8.354e-001	-4.263e-004
-8.355e-001	-4.262e-004
-8.356e-001	-4.264e-004
-8.357e-001	-4.262e-004
-8.358e-001	-4.258e-004
-8.359e-001	-4.262e-004
-8.360e-001	-4.260e-004
-8.360e-001	-4.260e-004
-8.362e-001	-4.260e-004
-8.363e-001	-4.260e-004
-8.364e-001	-4.259e-004
-8.365e-001	-4.257e-004
-8.366e-001	-4.257e-004
-8.367e-001	-4.256e-004
-8.367e-001	-4.258e-004
-8.368e-001	-4.256e-004
-8.370e-001	-4.258e-004
-8.371e-001	-4.254e-004
-8.372e-001	-4.255e-004
-8.372e-001	-4.253e-004
-8.374e-001	-4.255e-004
-8.375e-001	-4.253e-004
-8.375e-001	-4.256e-004
-8.377e-001	-4.253e-004
-8.378e-001	-4.252e-004
-8.379e-001	-4.251e-004
-8.380e-001	-4.252e-004
-8.381e-001	-4.251e-004
-8.382e-001	-4.251e-004
-8.383e-001	-4.250e-004
-8.384e-001	-4.251e-004
-8.384e-001	-4.250e-004
-8.385e-001	-4.251e-004
-8.386e-001	-4.251e-004
-8.388e-001	-4.251e-004
-8.388e-001	-4.252e-004
-8.390e-001	-4.252e-004
-8.391e-001	-4.253e-004
-8.392e-001	-4.252e-004
-8.392e-001	-4.253e-004
-8.393e-001	-4.252e-004
-8.394e-001	-4.251e-004
-8.395e-001	-4.252e-004
-8.396e-001	-4.255e-004
-8.398e-001	-4.255e-004
-8.399e-001	-4.256e-004
-8.400e-001	-4.254e-004
-8.400e-001	-4.254e-004
-8.402e-001	-4.257e-004
-8.402e-001	-4.259e-004
-8.403e-001	-4.258e-004
-8.404e-001	-4.260e-004
-8.406e-001	-4.261e-004
-8.407e-001	-4.262e-004
-8.408e-001	-4.260e-004
-8.409e-001	-4.263e-004
-8.410e-001	-4.263e-004
-8.410e-001	-4.263e-004
-8.411e-001	-4.266e-004
-8.412e-001	-4.266e-004
-8.414e-001	-4.262e-004
-8.415e-001	-4.266e-004
-8.416e-001	-4.264e-004
-8.417e-001	-4.265e-004
-8.417e-001	-4.266e-004
-8.418e-001	-4.267e-004
-8.419e-001	-4.266e-004
-8.420e-001	-4.266e-004
-8.421e-001	-4.266e-004
-8.423e-001	-4.264e-004
-8.424e-001	-4.266e-004
-8.424e-001	-4.264e-004
-8.425e-001	-4.265e-004
-8.426e-001	-4.264e-004
-8.426e-001	-4.265e-004
-8.428e-001	-4.261e-004
-8.430e-001	-4.261e-004
-8.431e-001	-4.267e-004
-8.432e-001	-4.267e-004
-8.433e-001	-4.266e-004
-8.434e-001	-4.267e-004
-8.434e-001	-4.266e-004
-8.434e-001	-4.264e-004
-8.436e-001	-4.266e-004
-8.437e-001	-4.263e-004
-8.439e-001	-4.260e-004
-8.440e-001	-4.261e-004
-8.440e-001	-4.258e-004
-8.441e-001	-4.260e-004
-8.442e-001	-4.258e-004
-8.443e-001	-4.258e-004
-8.444e-001	-4.256e-004
-8.445e-001	-4.256e-004
-8.447e-001	-4.255e-004
-8.447e-001	-4.254e-004
-8.448e-001	-4.254e-004
-8.448e-001	-4.255e-004
-8.449e-001	-4.254e-004
-8.451e-001	-4.252e-004
-8.452e-001	-4.252e-004
-8.453e-001	-4.253e-004
-8.454e-001	-4.253e-004
-8.455e-001	-4.254e-004
-8.456e-001	-4.251e-004
-8.456e-001	-4.254e-004
-8.457e-001	-4.252e-004
-8.458e-001	-4.252e-004
-8.460e-001	-4.251e-004
-8.462e-001	-4.253e-004
-8.463e-001	-4.251e-004
-8.463e-001	-4.251e-004
-8.464e-001	-4.253e-004
-8.465e-001	-4.255e-004
-8.466e-001	-4.252e-004
-8.467e-001	-4.254e-004
-8.468e-001	-4.254e-004
-8.469e-001	-4.253e-004
-8.471e-001	-4.252e-004
-8.471e-001	-4.255e-004
-8.472e-001	-4.253e-004
-8.473e-001	-4.253e-004
-8.474e-001	-4.256e-004
-8.474e-001	-4.255e-004
-8.475e-001	-4.255e-004
-8.478e-001	-4.256e-004
-8.479e-001	-4.257e-004
-8.479e-001	-4.257e-004
-8.480e-001	-4.257e-004
-8.480e-001	-4.257e-004
-8.482e-001	-4.258e-004
-8.483e-001	-4.257e-004
-8.483e-001	-4.257e-004
-8.485e-001	-4.258e-004
-8.486e-001	-4.260e-004
-8.487e-001	-4.258e-004
-8.488e-001	-4.258e-004
-8.489e-001	-4.259e-004
-8.489e-001	-4.259e-004
-8.490e-001	-4.259e-004
-8.492e-001	-4.260e-004
-8.494e-001	-4.261e-004
-8.495e-001	-4.259e-004
-8.495e-001	-4.261e-004
-8.496e-001	-4.262e-004
-8.497e-001	-4.261e-004
-8.497e-001	-4.260e-004
-8.499e-001	-4.261e-004
-8.500e-001	-4.263e-004
-8.501e-001	-4.262e-004
-8.503e-001	-4.261e-004
-8.503e-001	-4.264e-004
