XY
	CURVE (1mkcl-5mmolar15btmapaq-nitrogen-rde1200mvpers-50mvpers.DTA)
-7.217e-001	-3.763e-004
-7.217e-001	-3.763e-004
-7.218e-001	-3.764e-004
-7.219e-001	-3.768e-004
-7.220e-001	-3.769e-004
-7.222e-001	-3.768e-004
-7.223e-001	-3.768e-004
-7.224e-001	-3.768e-004
-7.225e-001	-3.769e-004
-7.225e-001	-3.770e-004
-7.226e-001	-3.771e-004
-7.228e-001	-3.771e-004
-7.229e-001	-3.771e-004
-7.231e-001	-3.773e-004
-7.232e-001	-3.771e-004
-7.232e-001	-3.769e-004
-7.232e-001	-3.768e-004
-7.234e-001	-3.766e-004
-7.234e-001	-3.767e-004
-7.235e-001	-3.763e-004
-7.236e-001	-3.763e-004
-7.238e-001	-3.765e-004
-7.239e-001	-3.764e-004
-7.240e-001	-3.765e-004
-7.241e-001	-3.766e-004
-7.242e-001	-3.767e-004
-7.243e-001	-3.764e-004
-7.244e-001	-3.767e-004
-7.244e-001	-3.768e-004
-7.247e-001	-3.771e-004
-7.248e-001	-3.770e-004
-7.248e-001	-3.769e-004
-7.248e-001	-3.769e-004
-7.249e-001	-3.770e-004
-7.250e-001	-3.773e-004
-7.252e-001	-3.774e-004
-7.253e-001	-3.774e-004
-7.254e-001	-3.774e-004
-7.256e-001	-3.775e-004
-7.256e-001	-3.776e-004
-7.256e-001	-3.772e-004
-7.257e-001	-3.772e-004
-7.258e-001	-3.770e-004
-7.260e-001	-3.771e-004
-7.259e-001	-3.769e-004
-7.263e-001	-3.772e-004
-7.263e-001	-3.773e-004
-7.264e-001	-3.774e-004
-7.264e-001	-3.775e-004
-7.265e-001	-3.777e-004
-7.266e-001	-3.778e-004
-7.267e-001	-3.778e-004
-7.268e-001	-3.781e-004
-7.269e-001	-3.784e-004
-7.271e-001	-3.783e-004
-7.272e-001	-3.784e-004
-7.272e-001	-3.783e-004
-7.273e-001	-3.783e-004
-7.274e-001	-3.783e-004
-7.274e-001	-3.787e-004
-7.277e-001	-3.786e-004
-7.279e-001	-3.786e-004
-7.280e-001	-3.786e-004
-7.280e-001	-3.786e-004
-7.280e-001	-3.785e-004
-7.281e-001	-3.783e-004
-7.282e-001	-3.781e-004
-7.283e-001	-3.777e-004
-7.284e-001	-3.779e-004
-7.286e-001	-3.776e-004
-7.288e-001	-3.775e-004
-7.288e-001	-3.777e-004
-7.288e-001	-3.775e-004
-7.289e-001	-3.777e-004
-7.290e-001	-3.777e-004
-7.290e-001	-3.778e-004
-7.292e-001	-3.777e-004
-7.294e-001	-3.779e-004
-7.295e-001	-3.783e-004
-7.296e-001	-3.784e-004
-7.298e-001	-3.783e-004
-7.298e-001	-3.780e-004
-7.299e-001	-3.779e-004
-7.301e-001	-3.782e-004
-7.301e-001	-3.784e-004
-7.303e-001	-3.785e-004
-7.303e-001	-3.785e-004
-7.304e-001	-3.784e-004
-7.305e-001	-3.785e-004
-7.307e-001	-3.784e-004
-7.308e-001	-3.782e-004
-7.309e-001	-3.780e-004
-7.310e-001	-3.778e-004
-7.311e-001	-3.778e-004
-7.312e-001	-3.775e-004
-7.313e-001	-3.778e-004
-7.314e-001	-3.777e-004
-7.315e-001	-3.777e-004
-7.315e-001	-3.779e-004
-7.316e-001	-3.778e-004
-7.318e-001	-3.778e-004
-7.319e-001	-3.778e-004
-7.320e-001	-3.781e-004
-7.320e-001	-3.782e-004
-7.322e-001	-3.782e-004
-7.323e-001	-3.784e-004
-7.323e-001	-3.783e-004
-7.324e-001	-3.784e-004
-7.326e-001	-3.785e-004
-7.327e-001	-3.787e-004
-7.328e-001	-3.789e-004
-7.329e-001	-3.787e-004
-7.330e-001	-3.788e-004
-7.331e-001	-3.787e-004
-7.332e-001	-3.788e-004
-7.332e-001	-3.786e-004
-7.333e-001	-3.784e-004
-7.334e-001	-3.784e-004
-7.336e-001	-3.784e-004
-7.336e-001	-3.783e-004
-7.337e-001	-3.780e-004
-7.339e-001	-3.783e-004
-7.339e-001	-3.781e-004
-7.341e-001	-3.783e-004
-7.342e-001	-3.781e-004
-7.343e-001	-3.782e-004
-7.344e-001	-3.783e-004
-7.344e-001	-3.785e-004
-7.345e-001	-3.785e-004
-7.346e-001	-3.786e-004
-7.348e-001	-3.787e-004
-7.348e-001	-3.787e-004
-7.350e-001	-3.789e-004
-7.351e-001	-3.791e-004
-7.351e-001	-3.793e-004
-7.352e-001	-3.796e-004
-7.353e-001	-3.795e-004
-7.354e-001	-3.797e-004
-7.355e-001	-3.795e-004
-7.356e-001	-3.795e-004
-7.358e-001	-3.794e-004
-7.359e-001	-3.792e-004
-7.360e-001	-3.790e-004
-7.360e-001	-3.790e-004
-7.361e-001	-3.788e-004
-7.362e-001	-3.789e-004
-7.363e-001	-3.791e-004
-7.364e-001	-3.788e-004
-7.365e-001	-3.790e-004
-7.367e-001	-3.788e-004
-7.367e-001	-3.788e-004
-7.368e-001	-3.789e-004
-7.369e-001	-3.791e-004
-7.370e-001	-3.794e-004
-7.371e-001	-3.793e-004
-7.372e-001	-3.794e-004
-7.374e-001	-3.793e-004
-7.375e-001	-3.795e-004
-7.376e-001	-3.797e-004
-7.377e-001	-3.799e-004
-7.377e-001	-3.801e-004
-7.378e-001	-3.804e-004
-7.379e-001	-3.804e-004
-7.380e-001	-3.801e-004
-7.381e-001	-3.802e-004
-7.382e-001	-3.800e-004
-7.383e-001	-3.798e-004
-7.385e-001	-3.796e-004
-7.385e-001	-3.795e-004
-7.386e-001	-3.792e-004
-7.386e-001	-3.794e-004
-7.388e-001	-3.794e-004
-7.390e-001	-3.792e-004
-7.391e-001	-3.795e-004
-7.392e-001	-3.796e-004
-7.392e-001	-3.794e-004
-7.393e-001	-3.794e-004
-7.394e-001	-3.797e-004
-7.395e-001	-3.799e-004
-7.396e-001	-3.798e-004
-7.397e-001	-3.799e-004
-7.399e-001	-3.800e-004
-7.400e-001	-3.800e-004
-7.400e-001	-3.803e-004
-7.401e-001	-3.802e-004
-7.402e-001	-3.805e-004
-7.403e-001	-3.804e-004
-7.404e-001	-3.806e-004
-7.405e-001	-3.805e-004
-7.407e-001	-3.804e-004
-7.407e-001	-3.804e-004
-7.408e-001	-3.800e-004
-7.409e-001	-3.800e-004
-7.410e-001	-3.800e-004
-7.411e-001	-3.799e-004
-7.412e-001	-3.800e-004
-7.413e-001	-3.800e-004
-7.414e-001	-3.798e-004
-7.416e-001	-3.798e-004
-7.416e-001	-3.798e-004
-7.417e-001	-3.799e-004
-7.418e-001	-3.797e-004
-7.418e-001	-3.799e-004
-7.419e-001	-3.801e-004
-7.422e-001	-3.800e-004
-7.423e-001	-3.801e-004
-7.423e-001	-3.798e-004
-7.424e-001	-3.798e-004
-7.424e-001	-3.801e-004
-7.425e-001	-3.801e-004
-7.427e-001	-3.802e-004
-7.427e-001	-3.801e-004
-7.428e-001	-3.801e-004
-7.429e-001	-3.800e-004
-7.431e-001	-3.799e-004
-7.432e-001	-3.796e-004
-7.433e-001	-3.793e-004
-7.434e-001	-3.794e-004
-7.434e-001	-3.792e-004
-7.435e-001	-3.792e-004
-7.437e-001	-3.792e-004
-7.439e-001	-3.794e-004
-7.440e-001	-3.792e-004
-7.440e-001	-3.795e-004
-7.440e-001	-3.795e-004
-7.441e-001	-3.795e-004
-7.442e-001	-3.797e-004
-7.443e-001	-3.799e-004
-7.444e-001	-3.800e-004
-7.446e-001	-3.800e-004
-7.447e-001	-3.800e-004
-7.448e-001	-3.798e-004
-7.448e-001	-3.799e-004
-7.450e-001	-3.801e-004
-7.450e-001	-3.803e-004
-7.450e-001	-3.803e-004
-7.452e-001	-3.800e-004
-7.455e-001	-3.803e-004
-7.456e-001	-3.805e-004
-7.456e-001	-3.804e-004
-7.457e-001	-3.802e-004
-7.457e-001	-3.800e-004
-7.458e-001	-3.801e-004
-7.459e-001	-3.801e-004
-7.460e-001	-3.798e-004
-7.462e-001	-3.800e-004
-7.463e-001	-3.800e-004
-7.464e-001	-3.799e-004
-7.464e-001	-3.800e-004
-7.465e-001	-3.800e-004
-7.466e-001	-3.798e-004
-7.466e-001	-3.799e-004
-7.469e-001	-3.799e-004
-7.471e-001	-3.800e-004
-7.472e-001	-3.800e-004
-7.472e-001	-3.799e-004
-7.472e-001	-3.799e-004
-7.473e-001	-3.800e-004
-7.474e-001	-3.803e-004
-7.475e-001	-3.805e-004
-7.477e-001	-3.807e-004
-7.477e-001	-3.803e-004
-7.479e-001	-3.805e-004
-7.480e-001	-3.805e-004
-7.480e-001	-3.803e-004
-7.481e-001	-3.802e-004
-7.481e-001	-3.801e-004
-7.483e-001	-3.800e-004
-7.484e-001	-3.798e-004
-7.486e-001	-3.797e-004
-7.487e-001	-3.799e-004
-7.488e-001	-3.799e-004
-7.489e-001	-3.798e-004
-7.489e-001	-3.798e-004
-7.490e-001	-3.798e-004
-7.491e-001	-3.798e-004
-7.492e-001	-3.800e-004
-7.493e-001	-3.802e-004
-7.495e-001	-3.805e-004
-7.496e-001	-3.806e-004
-7.496e-001	-3.805e-004
-7.496e-001	-3.805e-004
-7.497e-001	-3.803e-004
-7.499e-001	-3.806e-004
-7.502e-001	-3.806e-004
-7.503e-001	-3.806e-004
-7.503e-001	-3.805e-004
-7.504e-001	-3.805e-004
-7.504e-001	-3.803e-004
-7.505e-001	-3.802e-004
-7.506e-001	-3.799e-004
-7.507e-001	-3.798e-004
-7.507e-001	-3.798e-004
-7.510e-001	-3.793e-004
-7.512e-001	-3.793e-004
-7.512e-001	-3.795e-004
-7.512e-001	-3.795e-004
-7.513e-001	-3.794e-004
-7.514e-001	-3.796e-004
-7.515e-001	-3.796e-004
-7.519e-001	-3.795e-004
-7.519e-001	-3.796e-004
-7.519e-001	-3.797e-004
-7.520e-001	-3.800e-004
-7.520e-001	-3.800e-004
-7.521e-001	-3.800e-004
-7.522e-001	-3.799e-004
-7.523e-001	-3.797e-004
-7.523e-001	-3.799e-004
-7.525e-001	-3.800e-004
-7.527e-001	-3.799e-004
-7.528e-001	-3.798e-004
-7.529e-001	-3.798e-004
-7.529e-001	-3.797e-004
-7.530e-001	-3.798e-004
-7.532e-001	-3.795e-004
-7.534e-001	-3.792e-004
-7.535e-001	-3.792e-004
-7.536e-001	-3.789e-004
-7.536e-001	-3.791e-004
-7.536e-001	-3.792e-004
-7.537e-001	-3.793e-004
-7.538e-001	-3.793e-004
-7.538e-001	-3.795e-004
-7.540e-001	-3.793e-004
-7.541e-001	-3.794e-004
-7.543e-001	-3.798e-004
-7.544e-001	-3.799e-004
-7.544e-001	-3.800e-004
-7.545e-001	-3.801e-004
-7.545e-001	-3.802e-004
-7.546e-001	-3.800e-004
-7.547e-001	-3.801e-004
-7.550e-001	-3.805e-004
-7.552e-001	-3.803e-004
-7.552e-001	-3.803e-004
-7.553e-001	-3.803e-004
-7.554e-001	-3.802e-004
-7.555e-001	-3.802e-004
-7.556e-001	-3.800e-004
-7.557e-001	-3.800e-004
-7.559e-001	-3.796e-004
-7.560e-001	-3.795e-004
-7.560e-001	-3.793e-004
-7.562e-001	-3.791e-004
-7.562e-001	-3.796e-004
-7.564e-001	-3.793e-004
-7.565e-001	-3.795e-004
-7.566e-001	-3.796e-004
-7.567e-001	-3.796e-004
-7.567e-001	-3.796e-004
-7.568e-001	-3.799e-004
-7.570e-001	-3.799e-004
-7.571e-001	-3.801e-004
-7.571e-001	-3.801e-004
-7.573e-001	-3.800e-004
-7.573e-001	-3.798e-004
-7.575e-001	-3.800e-004
-7.576e-001	-3.803e-004
-7.576e-001	-3.801e-004
-7.577e-001	-3.800e-004
-7.578e-001	-3.800e-004
-7.579e-001	-3.800e-004
-7.580e-001	-3.799e-004
-7.582e-001	-3.798e-004
-7.583e-001	-3.793e-004
-7.584e-001	-3.791e-004
-7.584e-001	-3.790e-004
-7.585e-001	-3.788e-004
-7.587e-001	-3.789e-004
-7.588e-001	-3.790e-004
-7.588e-001	-3.790e-004
-7.589e-001	-3.790e-004
-7.591e-001	-3.792e-004
-7.591e-001	-3.792e-004
-7.592e-001	-3.792e-004
-7.593e-001	-3.795e-004
-7.594e-001	-3.797e-004
-7.595e-001	-3.801e-004
-7.596e-001	-3.799e-004
-7.597e-001	-3.797e-004
-7.599e-001	-3.795e-004
-7.600e-001	-3.796e-004
-7.600e-001	-3.799e-004
-7.601e-001	-3.795e-004
-7.602e-001	-3.795e-004
-7.604e-001	-3.792e-004
-7.604e-001	-3.792e-004
-7.605e-001	-3.790e-004
-7.607e-001	-3.786e-004
-7.607e-001	-3.785e-004
-7.608e-001	-3.784e-004
-7.609e-001	-3.782e-004
-7.610e-001	-3.781e-004
-7.611e-001	-3.781e-004
-7.612e-001	-3.783e-004
-7.614e-001	-3.782e-004
-7.615e-001	-3.784e-004
-7.616e-001	-3.784e-004
-7.616e-001	-3.785e-004
-7.617e-001	-3.785e-004
-7.618e-001	-3.787e-004
-7.619e-001	-3.789e-004
-7.620e-001	-3.789e-004
-7.622e-001	-3.790e-004
-7.623e-001	-3.788e-004
-7.623e-001	-3.787e-004
-7.624e-001	-3.789e-004
-7.625e-001	-3.791e-004
-7.625e-001	-3.790e-004
-7.627e-001	-3.790e-004
-7.628e-001	-3.790e-004
-7.629e-001	-3.790e-004
-7.631e-001	-3.789e-004
-7.632e-001	-3.785e-004
-7.632e-001	-3.783e-004
-7.633e-001	-3.781e-004
-7.634e-001	-3.782e-004
-7.634e-001	-3.778e-004
-7.636e-001	-3.780e-004
-7.637e-001	-3.782e-004
-7.638e-001	-3.782e-004
-7.640e-001	-3.784e-004
-7.640e-001	-3.784e-004
-7.641e-001	-3.785e-004
-7.642e-001	-3.786e-004
-7.643e-001	-3.790e-004
-7.643e-001	-3.790e-004
-7.646e-001	-3.793e-004
-7.647e-001	-3.793e-004
-7.648e-001	-3.791e-004
-7.648e-001	-3.791e-004
-7.649e-001	-3.792e-004
-7.650e-001	-3.795e-004
-7.650e-001	-3.795e-004
-7.651e-001	-3.795e-004
-7.653e-001	-3.794e-004
-7.655e-001	-3.794e-004
-7.656e-001	-3.794e-004
-7.656e-001	-3.792e-004
-7.656e-001	-3.790e-004
-7.658e-001	-3.790e-004
-7.658e-001	-3.788e-004
-7.659e-001	-3.789e-004
-7.662e-001	-3.788e-004
-7.663e-001	-3.790e-004
-7.664e-001	-3.791e-004
-7.664e-001	-3.790e-004
-7.665e-001	-3.791e-004
-7.666e-001	-3.791e-004
-7.666e-001	-3.791e-004
-7.667e-001	-3.794e-004
-7.669e-001	-3.794e-004
-7.670e-001	-3.796e-004
-7.672e-001	-3.797e-004
-7.672e-001	-3.795e-004
-7.673e-001	-3.794e-004
-7.673e-001	-3.795e-004
-7.674e-001	-3.799e-004
-7.675e-001	-3.798e-004
-7.677e-001	-3.799e-004
-7.678e-001	-3.799e-004
-7.679e-001	-3.799e-004
-7.680e-001	-3.800e-004
-7.681e-001	-3.797e-004
-7.681e-001	-3.797e-004
-7.682e-001	-3.797e-004
-7.683e-001	-3.794e-004
-7.684e-001	-3.792e-004
-7.685e-001	-3.794e-004
-7.688e-001	-3.795e-004
-7.688e-001	-3.794e-004
-7.689e-001	-3.797e-004
-7.689e-001	-3.799e-004
-7.690e-001	-3.797e-004
-7.690e-001	-3.799e-004
-7.694e-001	-3.801e-004
-7.695e-001	-3.803e-004
-7.696e-001	-3.805e-004
-7.696e-001	-3.805e-004
-7.696e-001	-3.804e-004
-7.697e-001	-3.803e-004
-7.698e-001	-3.807e-004
-7.699e-001	-3.808e-004
-7.700e-001	-3.809e-004
-7.702e-001	-3.810e-004
-7.703e-001	-3.809e-004
-7.704e-001	-3.810e-004
-7.705e-001	-3.811e-004
-7.705e-001	-3.809e-004
-7.705e-001	-3.807e-004
-7.706e-001	-3.806e-004
-7.709e-001	-3.804e-004
-7.711e-001	-3.802e-004
-7.711e-001	-3.805e-004
-7.712e-001	-3.806e-004
-7.712e-001	-3.805e-004
-7.713e-001	-3.806e-004
-7.714e-001	-3.805e-004
-7.715e-001	-3.806e-004
-7.716e-001	-3.808e-004
-7.717e-001	-3.808e-004
-7.720e-001	-3.809e-004
-7.720e-001	-3.811e-004
-7.720e-001	-3.812e-004
-7.721e-001	-3.811e-004
-7.722e-001	-3.812e-004
-7.722e-001	-3.814e-004
-7.725e-001	-3.815e-004
-7.727e-001	-3.815e-004
-7.728e-001	-3.816e-004
-7.728e-001	-3.815e-004
-7.728e-001	-3.816e-004
-7.729e-001	-3.817e-004
-7.730e-001	-3.814e-004
-7.731e-001	-3.812e-004
-7.732e-001	-3.811e-004
-7.733e-001	-3.809e-004
-7.735e-001	-3.807e-004
-7.736e-001	-3.809e-004
-7.736e-001	-3.810e-004
-7.737e-001	-3.807e-004
-7.738e-001	-3.809e-004
-7.739e-001	-3.809e-004
-7.741e-001	-3.808e-004
-7.743e-001	-3.809e-004
-7.744e-001	-3.809e-004
-7.744e-001	-3.811e-004
-7.744e-001	-3.811e-004
-7.745e-001	-3.812e-004
-7.746e-001	-3.811e-004
-7.746e-001	-3.812e-004
-7.747e-001	-3.813e-004
-7.749e-001	-3.816e-004
-7.751e-001	-3.818e-004
-7.752e-001	-3.817e-004
-7.752e-001	-3.817e-004
-7.753e-001	-3.816e-004
-7.753e-001	-3.817e-004
-7.755e-001	-3.815e-004
-7.758e-001	-3.814e-004
-7.759e-001	-3.811e-004
-7.760e-001	-3.810e-004
-7.760e-001	-3.809e-004
-7.760e-001	-3.810e-004
-7.761e-001	-3.814e-004
-7.762e-001	-3.808e-004
-7.763e-001	-3.812e-004
-7.764e-001	-3.812e-004
-7.766e-001	-3.810e-004
-7.767e-001	-3.810e-004
-7.768e-001	-3.811e-004
-7.768e-001	-3.813e-004
-7.769e-001	-3.813e-004
-7.770e-001	-3.814e-004
-7.771e-001	-3.814e-004
-7.773e-001	-3.814e-004
-7.775e-001	-3.815e-004
-7.776e-001	-3.818e-004
-7.776e-001	-3.819e-004
-7.776e-001	-3.819e-004
-7.777e-001	-3.818e-004
-7.777e-001	-3.818e-004
-7.778e-001	-3.819e-004
-7.779e-001	-3.816e-004
-7.780e-001	-3.814e-004
-7.782e-001	-3.815e-004
-7.784e-001	-3.814e-004
-7.784e-001	-3.810e-004
-7.785e-001	-3.811e-004
-7.786e-001	-3.811e-004
-7.786e-001	-3.811e-004
-7.789e-001	-3.813e-004
-7.791e-001	-3.814e-004
-7.791e-001	-3.814e-004
-7.792e-001	-3.813e-004
-7.792e-001	-3.814e-004
-7.793e-001	-3.816e-004
-7.793e-001	-3.817e-004
-7.794e-001	-3.819e-004
-7.795e-001	-3.816e-004
-7.797e-001	-3.818e-004
-7.799e-001	-3.820e-004
-7.800e-001	-3.821e-004
-7.800e-001	-3.823e-004
-7.800e-001	-3.822e-004
-7.801e-001	-3.823e-004
-7.802e-001	-3.824e-004
-7.803e-001	-3.824e-004
-7.807e-001	-3.820e-004
-7.807e-001	-3.819e-004
-7.808e-001	-3.818e-004
-7.809e-001	-3.815e-004
-7.811e-001	-3.814e-004
-7.811e-001	-3.815e-004
-7.812e-001	-3.816e-004
-7.813e-001	-3.814e-004
-7.814e-001	-3.815e-004
-7.815e-001	-3.818e-004
-7.816e-001	-3.815e-004
-7.817e-001	-3.817e-004
-7.818e-001	-3.817e-004
-7.819e-001	-3.821e-004
-7.820e-001	-3.819e-004
-7.821e-001	-3.821e-004
-7.823e-001	-3.820e-004
-7.823e-001	-3.821e-004
-7.824e-001	-3.825e-004
-7.825e-001	-3.824e-004
-7.826e-001	-3.826e-004
-7.827e-001	-3.823e-004
-7.829e-001	-3.825e-004
-7.829e-001	-3.824e-004
-7.831e-001	-3.823e-004
-7.831e-001	-3.822e-004
-7.832e-001	-3.819e-004
-7.833e-001	-3.820e-004
-7.834e-001	-3.816e-004
-7.835e-001	-3.815e-004
-7.836e-001	-3.817e-004
-7.838e-001	-3.818e-004
-7.839e-001	-3.817e-004
-7.840e-001	-3.819e-004
-7.840e-001	-3.819e-004
-7.841e-001	-3.819e-004
-7.842e-001	-3.820e-004
-7.843e-001	-3.822e-004
-7.844e-001	-3.824e-004
-7.846e-001	-3.823e-004
-7.846e-001	-3.825e-004
-7.848e-001	-3.822e-004
-7.848e-001	-3.822e-004
-7.849e-001	-3.826e-004
-7.850e-001	-3.826e-004
-7.851e-001	-3.828e-004
-7.852e-001	-3.825e-004
-7.854e-001	-3.826e-004
-7.855e-001	-3.828e-004
-7.856e-001	-3.826e-004
-7.856e-001	-3.823e-004
-7.857e-001	-3.822e-004
-7.858e-001	-3.824e-004
-7.859e-001	-3.818e-004
-7.860e-001	-3.817e-004
-7.861e-001	-3.821e-004
-7.863e-001	-3.821e-004
-7.864e-001	-3.821e-004
-7.864e-001	-3.822e-004
-7.865e-001	-3.823e-004
-7.866e-001	-3.823e-004
-7.867e-001	-3.823e-004
-7.868e-001	-3.825e-004
-7.870e-001	-3.825e-004
-7.871e-001	-3.825e-004
-7.872e-001	-3.826e-004
-7.872e-001	-3.823e-004
-7.873e-001	-3.823e-004
-7.874e-001	-3.827e-004
-7.875e-001	-3.828e-004
-7.876e-001	-3.828e-004
-7.877e-001	-3.825e-004
-7.878e-001	-3.825e-004
-7.880e-001	-3.828e-004
-7.880e-001	-3.827e-004
-7.881e-001	-3.824e-004
-7.882e-001	-3.822e-004
-7.882e-001	-3.823e-004
-7.883e-001	-3.820e-004
-7.885e-001	-3.821e-004
-7.887e-001	-3.821e-004
-7.887e-001	-3.823e-004
-7.888e-001	-3.825e-004
-7.890e-001	-3.825e-004
-7.890e-001	-3.823e-004
-7.891e-001	-3.823e-004
-7.891e-001	-3.823e-004
-7.893e-001	-3.823e-004
-7.894e-001	-3.826e-004
-7.896e-001	-3.826e-004
-7.896e-001	-3.827e-004
-7.897e-001	-3.825e-004
-7.898e-001	-3.823e-004
-7.898e-001	-3.829e-004
-7.899e-001	-3.827e-004
-7.901e-001	-3.830e-004
-7.903e-001	-3.826e-004
-7.904e-001	-3.827e-004
-7.904e-001	-3.829e-004
-7.905e-001	-3.825e-004
-7.905e-001	-3.822e-004
-7.906e-001	-3.821e-004
-7.907e-001	-3.820e-004
-7.909e-001	-3.816e-004
-7.911e-001	-3.817e-004
-7.912e-001	-3.819e-004
-7.912e-001	-3.818e-004
-7.913e-001	-3.819e-004
-7.913e-001	-3.821e-004
-7.914e-001	-3.821e-004
-7.914e-001	-3.817e-004
-7.917e-001	-3.821e-004
-7.919e-001	-3.822e-004
-7.920e-001	-3.823e-004
-7.920e-001	-3.823e-004
-7.921e-001	-3.823e-004
-7.921e-001	-3.820e-004
-7.922e-001	-3.821e-004
-7.923e-001	-3.824e-004
-7.924e-001	-3.823e-004
-7.926e-001	-3.824e-004
-7.928e-001	-3.823e-004
-7.928e-001	-3.821e-004
-7.928e-001	-3.821e-004
-7.929e-001	-3.819e-004
-7.930e-001	-3.816e-004
-7.931e-001	-3.813e-004
-7.933e-001	-3.810e-004
-7.935e-001	-3.808e-004
-7.936e-001	-3.809e-004
-7.936e-001	-3.809e-004
-7.936e-001	-3.809e-004
-7.937e-001	-3.811e-004
-7.938e-001	-3.811e-004
-7.938e-001	-3.813e-004
-7.940e-001	-3.812e-004
-7.941e-001	-3.814e-004
-7.943e-001	-3.816e-004
-7.944e-001	-3.817e-004
-7.944e-001	-3.820e-004
-7.945e-001	-3.818e-004
-7.946e-001	-3.817e-004
-7.946e-001	-3.818e-004
-7.948e-001	-3.820e-004
-7.951e-001	-3.818e-004
-7.951e-001	-3.819e-004
-7.952e-001	-3.818e-004
-7.952e-001	-3.816e-004
-7.953e-001	-3.817e-004
-7.954e-001	-3.816e-004
-7.955e-001	-3.812e-004
-7.955e-001	-3.809e-004
-7.958e-001	-3.809e-004
-7.959e-001	-3.806e-004
-7.960e-001	-3.807e-004
-7.961e-001	-3.809e-004
-7.962e-001	-3.807e-004
-7.962e-001	-3.810e-004
-7.962e-001	-3.810e-004
-7.964e-001	-3.814e-004
-7.967e-001	-3.812e-004
-7.968e-001	-3.815e-004
-7.968e-001	-3.816e-004
-7.968e-001	-3.817e-004
-7.968e-001	-3.819e-004
-7.970e-001	-3.816e-004
-7.971e-001	-3.816e-004
-7.971e-001	-3.817e-004
-7.973e-001	-3.818e-004
-7.975e-001	-3.817e-004
-7.976e-001	-3.818e-004
-7.976e-001	-3.817e-004
-7.977e-001	-3.816e-004
-7.978e-001	-3.815e-004
-7.978e-001	-3.814e-004
-7.980e-001	-3.811e-004
-7.983e-001	-3.809e-004
-7.984e-001	-3.808e-004
-7.984e-001	-3.806e-004
-7.984e-001	-3.809e-004
-7.985e-001	-3.811e-004
-7.986e-001	-3.811e-004
-7.987e-001	-3.813e-004
-7.987e-001	-3.814e-004
-7.988e-001	-3.817e-004
-7.991e-001	-3.815e-004
-7.992e-001	-3.817e-004
-7.992e-001	-3.820e-004
-7.993e-001	-3.819e-004
-7.993e-001	-3.821e-004
-7.994e-001	-3.819e-004
-7.995e-001	-3.819e-004
-7.999e-001	-3.822e-004
-8.000e-001	-3.822e-004
-8.000e-001	-3.822e-004
-8.000e-001	-3.823e-004
-8.001e-001	-3.823e-004
-8.001e-001	-3.823e-004
-8.003e-001	-3.822e-004
-8.004e-001	-3.819e-004
-8.006e-001	-3.817e-004
-8.007e-001	-3.816e-004
-8.008e-001	-3.815e-004
-8.008e-001	-3.813e-004
-8.009e-001	-3.814e-004
-8.009e-001	-3.817e-004
-8.010e-001	-3.817e-004
-8.012e-001	-3.819e-004
-8.015e-001	-3.821e-004
-8.015e-001	-3.819e-004
-8.016e-001	-3.819e-004
-8.016e-001	-3.822e-004
-8.016e-001	-3.822e-004
-8.018e-001	-3.821e-004
-8.018e-001	-3.821e-004
-8.018e-001	-3.821e-004
-8.021e-001	-3.821e-004
-8.023e-001	-3.822e-004
-8.024e-001	-3.824e-004
-8.024e-001	-3.826e-004
-8.025e-001	-3.826e-004
-8.026e-001	-3.825e-004
-8.027e-001	-3.825e-004
-8.031e-001	-3.825e-004
-8.031e-001	-3.824e-004
-8.031e-001	-3.822e-004
-8.032e-001	-3.819e-004
-8.032e-001	-3.819e-004
-8.033e-001	-3.817e-004
-8.033e-001	-3.817e-004
-8.034e-001	-3.821e-004
-8.036e-001	-3.820e-004
-8.037e-001	-3.821e-004
-8.039e-001	-3.821e-004
-8.040e-001	-3.822e-004
-8.040e-001	-3.821e-004
-8.041e-001	-3.824e-004
-8.042e-001	-3.825e-004
-8.043e-001	-3.824e-004
-8.045e-001	-3.828e-004
-8.047e-001	-3.827e-004
-8.048e-001	-3.825e-004
-8.048e-001	-3.829e-004
-8.048e-001	-3.830e-004
-8.049e-001	-3.828e-004
-8.049e-001	-3.831e-004
-8.050e-001	-3.830e-004
-8.051e-001	-3.831e-004
-8.052e-001	-3.831e-004
-8.055e-001	-3.826e-004
-8.056e-001	-3.825e-004
-8.056e-001	-3.824e-004
-8.056e-001	-3.823e-004
-8.057e-001	-3.820e-004
-8.057e-001	-3.822e-004
-8.059e-001	-3.823e-004
-8.062e-001	-3.824e-004
-8.063e-001	-3.823e-004
-8.064e-001	-3.823e-004
-8.065e-001	-3.823e-004
-8.066e-001	-3.823e-004
-8.068e-001	-3.826e-004
-8.068e-001	-3.826e-004
-8.069e-001	-3.828e-004
-8.070e-001	-3.827e-004
-8.071e-001	-3.828e-004
-8.072e-001	-3.826e-004
-8.073e-001	-3.827e-004
-8.074e-001	-3.830e-004
-8.075e-001	-3.830e-004
-8.076e-001	-3.828e-004
-8.077e-001	-3.828e-004
-8.079e-001	-3.827e-004
-8.080e-001	-3.830e-004
-8.080e-001	-3.825e-004
-8.081e-001	-3.823e-004
-8.082e-001	-3.822e-004
-8.083e-001	-3.822e-004
-8.084e-001	-3.821e-004
-8.085e-001	-3.820e-004
-8.086e-001	-3.822e-004
-8.087e-001	-3.820e-004
