XY
	CURVE (1mkcl-nitrogen-rde-400-50mvpers.DTA)
-8.523e-001	-1.111e-005
-8.523e-001	-1.086e-005
-8.524e-001	-1.063e-005
-8.525e-001	-1.065e-005
-8.527e-001	-1.075e-005
-8.528e-001	-1.073e-005
-8.529e-001	-1.048e-005
-8.530e-001	-1.105e-005
-8.530e-001	-1.106e-005
-8.532e-001	-1.108e-005
-8.532e-001	-1.064e-005
-8.533e-001	-1.088e-005
-8.534e-001	-1.088e-005
-8.535e-001	-1.076e-005
-8.536e-001	-1.079e-005
-8.538e-001	-1.081e-005
-8.539e-001	-1.122e-005
-8.539e-001	-1.119e-005
-8.540e-001	-1.110e-005
-8.541e-001	-1.114e-005
-8.543e-001	-1.094e-005
-8.544e-001	-1.121e-005
-8.545e-001	-1.107e-005
-8.546e-001	-1.110e-005
-8.546e-001	-1.112e-005
-8.548e-001	-1.106e-005
-8.548e-001	-1.096e-005
-8.549e-001	-1.066e-005
-8.550e-001	-1.110e-005
-8.551e-001	-1.066e-005
-8.552e-001	-1.098e-005
-8.554e-001	-1.125e-005
-8.554e-001	-1.101e-005
-8.555e-001	-1.120e-005
-8.556e-001	-1.064e-005
-8.558e-001	-1.096e-005
-8.559e-001	-1.084e-005
-8.560e-001	-1.068e-005
-8.561e-001	-1.104e-005
-8.562e-001	-1.088e-005
-8.562e-001	-1.079e-005
-8.563e-001	-1.071e-005
-8.564e-001	-1.109e-005
-8.565e-001	-1.111e-005
-8.566e-001	-1.098e-005
-8.567e-001	-1.094e-005
-8.568e-001	-1.084e-005
-8.569e-001	-1.107e-005
-8.571e-001	-1.141e-005
-8.572e-001	-1.064e-005
-8.572e-001	-1.077e-005
-8.573e-001	-1.111e-005
-8.574e-001	-1.091e-005
-8.575e-001	-1.070e-005
-8.576e-001	-1.090e-005
-8.578e-001	-1.109e-005
-8.579e-001	-1.101e-005
-8.580e-001	-1.091e-005
-8.580e-001	-1.075e-005
-8.581e-001	-1.077e-005
-8.582e-001	-1.075e-005
-8.583e-001	-1.121e-005
-8.584e-001	-1.095e-005
-8.585e-001	-1.136e-005
-8.587e-001	-1.040e-005
-8.588e-001	-1.098e-005
-8.588e-001	-1.056e-005
-8.589e-001	-1.127e-005
-8.590e-001	-1.056e-005
-8.591e-001	-1.083e-005
-8.592e-001	-1.077e-005
-8.594e-001	-1.087e-005
-8.594e-001	-1.072e-005
-8.595e-001	-1.104e-005
-8.596e-001	-1.113e-005
-8.597e-001	-1.091e-005
-8.598e-001	-1.112e-005
-8.599e-001	-1.110e-005
-8.600e-001	-1.080e-005
-8.601e-001	-1.078e-005
-8.603e-001	-1.079e-005
-8.604e-001	-1.102e-005
-8.604e-001	-1.082e-005
-8.606e-001	-1.075e-005
-8.606e-001	-1.078e-005
-8.608e-001	-1.061e-005
-8.608e-001	-1.072e-005
-8.610e-001	-1.077e-005
-8.610e-001	-1.078e-005
-8.611e-001	-1.074e-005
-8.612e-001	-1.099e-005
-8.613e-001	-1.133e-005
-8.614e-001	-1.117e-005
-8.615e-001	-1.117e-005
-8.616e-001	-1.106e-005
-8.617e-001	-1.094e-005
-8.618e-001	-1.108e-005
-8.619e-001	-1.125e-005
-8.620e-001	-1.086e-005
-8.621e-001	-1.123e-005
-8.623e-001	-1.080e-005
-8.624e-001	-1.084e-005
-8.624e-001	-1.100e-005
-8.626e-001	-1.106e-005
-8.627e-001	-1.091e-005
-8.628e-001	-1.121e-005
-8.628e-001	-1.090e-005
-8.629e-001	-1.062e-005
-8.630e-001	-1.104e-005
-8.631e-001	-1.055e-005
-8.632e-001	-1.086e-005
-8.633e-001	-1.112e-005
-8.635e-001	-1.089e-005
-8.636e-001	-1.097e-005
-8.636e-001	-1.111e-005
-8.638e-001	-1.120e-005
-8.638e-001	-1.104e-005
-8.640e-001	-1.116e-005
-8.640e-001	-1.053e-005
-8.642e-001	-1.098e-005
-8.642e-001	-1.151e-005
-8.644e-001	-1.096e-005
-8.644e-001	-1.114e-005
-8.645e-001	-1.084e-005
-8.646e-001	-1.132e-005
-8.647e-001	-1.127e-005
-8.648e-001	-1.086e-005
-8.649e-001	-1.089e-005
-8.651e-001	-1.103e-005
-8.652e-001	-1.110e-005
-8.653e-001	-1.124e-005
-8.653e-001	-1.113e-005
-8.655e-001	-1.146e-005
-8.656e-001	-1.097e-005
-8.656e-001	-1.080e-005
-8.657e-001	-1.113e-005
-8.658e-001	-1.086e-005
-8.660e-001	-1.113e-005
-8.660e-001	-1.055e-005
-8.661e-001	-1.107e-005
-8.662e-001	-1.142e-005
-8.663e-001	-1.148e-005
-8.664e-001	-1.096e-005
-8.665e-001	-1.065e-005
-8.667e-001	-1.100e-005
-8.668e-001	-1.114e-005
-8.668e-001	-1.065e-005
-8.669e-001	-1.069e-005
-8.671e-001	-1.085e-005
-8.671e-001	-1.112e-005
-8.672e-001	-1.115e-005
-8.674e-001	-1.108e-005
-8.675e-001	-1.100e-005
-8.676e-001	-1.115e-005
-8.676e-001	-1.118e-005
-8.677e-001	-1.099e-005
-8.678e-001	-1.098e-005
-8.679e-001	-1.134e-005
-8.680e-001	-1.133e-005
-8.681e-001	-1.083e-005
-8.683e-001	-1.102e-005
-8.684e-001	-1.106e-005
-8.684e-001	-1.093e-005
-8.685e-001	-1.121e-005
-8.686e-001	-1.121e-005
-8.688e-001	-1.111e-005
-8.689e-001	-1.095e-005
-8.690e-001	-1.098e-005
-8.691e-001	-1.117e-005
-8.692e-001	-1.130e-005
-8.692e-001	-1.133e-005
-8.693e-001	-1.087e-005
-8.694e-001	-1.090e-005
-8.695e-001	-1.090e-005
-8.696e-001	-1.093e-005
-8.698e-001	-1.111e-005
-8.699e-001	-1.131e-005
-8.700e-001	-1.106e-005
-8.700e-001	-1.128e-005
-8.701e-001	-1.119e-005
-8.703e-001	-1.143e-005
-8.704e-001	-1.146e-005
-8.704e-001	-1.098e-005
-8.706e-001	-1.108e-005
-8.707e-001	-1.131e-005
-8.708e-001	-1.098e-005
-8.708e-001	-1.123e-005
-8.709e-001	-1.092e-005
-8.710e-001	-1.133e-005
-8.711e-001	-1.094e-005
-8.712e-001	-1.094e-005
-8.713e-001	-1.091e-005
-8.715e-001	-1.119e-005
-8.715e-001	-1.101e-005
-8.716e-001	-1.130e-005
-8.717e-001	-1.123e-005
-8.719e-001	-1.067e-005
-8.720e-001	-1.123e-005
-8.720e-001	-1.134e-005
-8.721e-001	-1.064e-005
-8.722e-001	-1.078e-005
-8.723e-001	-1.077e-005
-8.724e-001	-1.107e-005
-8.725e-001	-1.117e-005
-8.726e-001	-1.125e-005
-8.727e-001	-1.119e-005
-8.728e-001	-1.117e-005
-8.729e-001	-1.161e-005
-8.730e-001	-1.119e-005
-8.731e-001	-1.124e-005
-8.732e-001	-1.103e-005
-8.733e-001	-1.109e-005
-8.735e-001	-1.126e-005
-8.735e-001	-1.091e-005
-8.736e-001	-1.105e-005
-8.738e-001	-1.119e-005
-8.739e-001	-1.091e-005
-8.739e-001	-1.158e-005
-8.740e-001	-1.129e-005
-8.741e-001	-1.120e-005
-8.742e-001	-1.132e-005
-8.743e-001	-1.117e-005
-8.744e-001	-1.128e-005
-8.745e-001	-1.122e-005
-8.746e-001	-1.077e-005
-8.748e-001	-1.112e-005
-8.748e-001	-1.087e-005
-8.749e-001	-1.120e-005
-8.750e-001	-1.128e-005
-8.751e-001	-1.100e-005
-8.752e-001	-1.088e-005
-8.754e-001	-1.147e-005
-8.754e-001	-1.161e-005
-8.756e-001	-1.115e-005
-8.756e-001	-1.138e-005
-8.757e-001	-1.125e-005
-8.758e-001	-1.143e-005
-8.759e-001	-1.125e-005
-8.760e-001	-1.137e-005
-8.761e-001	-1.129e-005
-8.763e-001	-1.133e-005
-8.764e-001	-1.141e-005
-8.764e-001	-1.139e-005
-8.765e-001	-1.119e-005
-8.767e-001	-1.138e-005
-8.768e-001	-1.195e-005
-8.768e-001	-1.105e-005
-8.770e-001	-1.091e-005
-8.771e-001	-1.097e-005
-8.772e-001	-1.124e-005
-8.772e-001	-1.113e-005
-8.773e-001	-1.106e-005
-8.774e-001	-1.134e-005
-8.775e-001	-1.103e-005
-8.776e-001	-1.097e-005
-8.777e-001	-1.125e-005
-8.779e-001	-1.113e-005
-8.779e-001	-1.169e-005
-8.780e-001	-1.120e-005
-8.781e-001	-1.145e-005
-8.782e-001	-1.117e-005
-8.784e-001	-1.117e-005
-8.785e-001	-1.105e-005
-8.785e-001	-1.128e-005
-8.786e-001	-1.136e-005
-8.788e-001	-1.133e-005
-8.788e-001	-1.109e-005
-8.789e-001	-1.127e-005
-8.790e-001	-1.122e-005
-8.791e-001	-1.115e-005
-8.792e-001	-1.100e-005
-8.794e-001	-1.112e-005
-8.795e-001	-1.146e-005
-8.796e-001	-1.155e-005
-8.796e-001	-1.145e-005
-8.797e-001	-1.158e-005
-8.798e-001	-1.152e-005
-8.799e-001	-1.127e-005
-8.801e-001	-1.107e-005
-8.802e-001	-1.092e-005
-8.802e-001	-1.159e-005
-8.803e-001	-1.122e-005
-8.804e-001	-1.087e-005
-8.805e-001	-1.172e-005
-8.806e-001	-1.135e-005
-8.807e-001	-1.110e-005
-8.808e-001	-1.103e-005
-8.810e-001	-1.120e-005
-8.810e-001	-1.129e-005
-8.811e-001	-1.121e-005
-8.812e-001	-1.151e-005
-8.814e-001	-1.077e-005
-8.815e-001	-1.116e-005
-8.816e-001	-1.109e-005
-8.817e-001	-1.099e-005
-8.817e-001	-1.112e-005
-8.818e-001	-1.176e-005
-8.819e-001	-1.129e-005
-8.820e-001	-1.161e-005
-8.821e-001	-1.143e-005
-8.822e-001	-1.146e-005
-8.823e-001	-1.136e-005
-8.825e-001	-1.148e-005
-8.825e-001	-1.119e-005
-8.827e-001	-1.062e-005
-8.828e-001	-1.113e-005
-8.828e-001	-1.136e-005
-8.829e-001	-1.115e-005
-8.830e-001	-1.132e-005
-8.832e-001	-1.090e-005
-8.832e-001	-1.116e-005
-8.833e-001	-1.131e-005
-8.835e-001	-1.140e-005
-8.835e-001	-1.165e-005
-8.836e-001	-1.132e-005
-8.837e-001	-1.120e-005
-8.838e-001	-1.125e-005
-8.839e-001	-1.143e-005
-8.840e-001	-1.119e-005
-8.841e-001	-1.128e-005
-8.843e-001	-1.128e-005
-8.843e-001	-1.136e-005
-8.844e-001	-1.110e-005
-8.845e-001	-1.176e-005
-8.847e-001	-1.115e-005
-8.847e-001	-1.153e-005
-8.848e-001	-1.162e-005
-8.849e-001	-1.144e-005
-8.851e-001	-1.183e-005
-8.851e-001	-1.179e-005
-8.852e-001	-1.159e-005
-8.853e-001	-1.164e-005
-8.854e-001	-1.134e-005
-8.856e-001	-1.167e-005
-8.856e-001	-1.139e-005
-8.858e-001	-1.140e-005
-8.859e-001	-1.150e-005
-8.860e-001	-1.115e-005
-8.860e-001	-1.157e-005
-8.861e-001	-1.102e-005
-8.862e-001	-1.096e-005
-8.864e-001	-1.134e-005
-8.864e-001	-1.101e-005
-8.865e-001	-1.192e-005
-8.867e-001	-1.123e-005
-8.868e-001	-1.151e-005
-8.868e-001	-1.107e-005
-8.869e-001	-1.153e-005
-8.870e-001	-1.205e-005
-8.872e-001	-1.127e-005
-8.872e-001	-1.126e-005
-8.873e-001	-1.163e-005
-8.875e-001	-1.143e-005
-8.875e-001	-1.135e-005
-8.876e-001	-1.128e-005
-8.877e-001	-1.134e-005
-8.878e-001	-1.142e-005
-8.879e-001	-1.107e-005
-8.880e-001	-1.152e-005
-8.882e-001	-1.142e-005
-8.883e-001	-1.112e-005
-8.883e-001	-1.150e-005
-8.884e-001	-1.164e-005
-8.885e-001	-1.139e-005
-8.886e-001	-1.172e-005
-8.888e-001	-1.108e-005
-8.888e-001	-1.126e-005
-8.889e-001	-1.162e-005
-8.890e-001	-1.138e-005
-8.891e-001	-1.124e-005
-8.892e-001	-1.114e-005
-8.893e-001	-1.157e-005
-8.894e-001	-1.141e-005
-8.895e-001	-1.150e-005
-8.896e-001	-1.163e-005
-8.898e-001	-1.153e-005
-8.898e-001	-1.145e-005
-8.900e-001	-1.162e-005
-8.900e-001	-1.155e-005
-8.901e-001	-1.164e-005
-8.902e-001	-1.151e-005
-8.903e-001	-1.151e-005
-8.904e-001	-1.183e-005
-8.905e-001	-1.138e-005
-8.907e-001	-1.134e-005
-8.908e-001	-1.119e-005
-8.908e-001	-1.182e-005
-8.909e-001	-1.136e-005
-8.911e-001	-1.155e-005
-8.912e-001	-1.178e-005
-8.912e-001	-1.159e-005
-8.913e-001	-1.140e-005
-8.915e-001	-1.165e-005
-8.915e-001	-1.170e-005
-8.916e-001	-1.157e-005
-8.917e-001	-1.179e-005
-8.918e-001	-1.198e-005
-8.919e-001	-1.138e-005
-8.920e-001	-1.156e-005
-8.921e-001	-1.162e-005
-8.923e-001	-1.156e-005
-8.924e-001	-1.112e-005
-8.924e-001	-1.167e-005
-8.926e-001	-1.154e-005
-8.926e-001	-1.133e-005
-8.928e-001	-1.184e-005
-8.929e-001	-1.147e-005
-8.929e-001	-1.159e-005
-8.931e-001	-1.163e-005
-8.931e-001	-1.161e-005
-8.932e-001	-1.178e-005
-8.933e-001	-1.166e-005
-8.935e-001	-1.135e-005
-8.935e-001	-1.152e-005
-8.936e-001	-1.168e-005
-8.937e-001	-1.138e-005
-8.939e-001	-1.146e-005
-8.939e-001	-1.144e-005
-8.940e-001	-1.165e-005
-8.942e-001	-1.165e-005
-8.943e-001	-1.153e-005
-8.943e-001	-1.131e-005
-8.945e-001	-1.168e-005
-8.945e-001	-1.161e-005
-8.947e-001	-1.175e-005
-8.948e-001	-1.183e-005
-8.948e-001	-1.141e-005
-8.949e-001	-1.196e-005
-8.950e-001	-1.163e-005
-8.951e-001	-1.160e-005
-8.952e-001	-1.154e-005
-8.954e-001	-1.159e-005
-8.955e-001	-1.181e-005
-8.955e-001	-1.130e-005
-8.956e-001	-1.116e-005
-8.957e-001	-1.147e-005
-8.959e-001	-1.126e-005
-8.959e-001	-1.151e-005
-8.960e-001	-1.151e-005
-8.962e-001	-1.150e-005
-8.963e-001	-1.183e-005
-8.964e-001	-1.124e-005
-8.964e-001	-1.147e-005
-8.965e-001	-1.209e-005
-8.966e-001	-1.183e-005
-8.967e-001	-1.123e-005
-8.968e-001	-1.152e-005
-8.969e-001	-1.149e-005
-8.971e-001	-1.167e-005
-8.972e-001	-1.144e-005
-8.972e-001	-1.158e-005
-8.973e-001	-1.192e-005
-8.975e-001	-1.157e-005
-8.976e-001	-1.197e-005
-8.976e-001	-1.175e-005
-8.977e-001	-1.141e-005
-8.978e-001	-1.129e-005
-8.979e-001	-1.150e-005
-8.980e-001	-1.151e-005
-8.981e-001	-1.178e-005
-8.982e-001	-1.155e-005
-8.983e-001	-1.168e-005
-8.984e-001	-1.149e-005
-8.985e-001	-1.166e-005
-8.986e-001	-1.108e-005
-8.987e-001	-1.185e-005
-8.988e-001	-1.165e-005
-8.990e-001	-1.203e-005
-8.991e-001	-1.160e-005
-8.992e-001	-1.159e-005
-8.992e-001	-1.183e-005
-8.994e-001	-1.182e-005
-8.995e-001	-1.214e-005
-8.995e-001	-1.190e-005
-8.996e-001	-1.157e-005
-8.997e-001	-1.162e-005
-8.998e-001	-1.184e-005
-8.998e-001	-1.163e-005
-9.000e-001	-1.145e-005
-9.001e-001	-1.137e-005
-9.002e-001	-1.162e-005
-9.003e-001	-1.167e-005
-9.004e-001	-1.120e-005
-9.005e-001	-1.162e-005
-9.006e-001	-1.109e-005
-9.007e-001	-1.186e-005
-9.008e-001	-1.151e-005
-9.009e-001	-1.164e-005
-9.010e-001	-1.147e-005
-9.011e-001	-1.148e-005
-9.012e-001	-1.172e-005
-9.013e-001	-1.156e-005
-9.014e-001	-1.151e-005
-9.015e-001	-1.131e-005
-9.016e-001	-1.205e-005
-9.017e-001	-1.150e-005
-9.019e-001	-1.155e-005
-9.019e-001	-1.135e-005
-9.020e-001	-1.141e-005
-9.021e-001	-1.198e-005
-9.023e-001	-1.175e-005
-9.023e-001	-1.133e-005
-9.024e-001	-1.157e-005
-9.025e-001	-1.158e-005
-9.026e-001	-1.159e-005
-9.027e-001	-1.164e-005
-9.028e-001	-1.144e-005
-9.029e-001	-1.149e-005
-9.030e-001	-1.131e-005
-9.031e-001	-1.182e-005
-9.032e-001	-1.135e-005
-9.033e-001	-1.176e-005
-9.034e-001	-1.154e-005
-9.035e-001	-1.178e-005
-9.037e-001	-1.168e-005
-9.037e-001	-1.166e-005
-9.039e-001	-1.168e-005
-9.040e-001	-1.157e-005
-9.040e-001	-1.119e-005
-9.042e-001	-1.155e-005
-9.042e-001	-1.179e-005
-9.043e-001	-1.132e-005
-9.044e-001	-1.195e-005
-9.045e-001	-1.128e-005
-9.045e-001	-1.175e-005
-9.046e-001	-1.133e-005
-9.048e-001	-1.166e-005
-9.049e-001	-1.112e-005
-9.051e-001	-1.168e-005
-9.051e-001	-1.167e-005
-9.052e-001	-1.144e-005
-9.053e-001	-1.183e-005
-9.055e-001	-1.171e-005
-9.056e-001	-1.180e-005
-9.056e-001	-1.200e-005
-9.057e-001	-1.185e-005
-9.059e-001	-1.138e-005
-9.059e-001	-1.142e-005
-9.060e-001	-1.153e-005
-9.061e-001	-1.211e-005
-9.061e-001	-1.145e-005
-9.063e-001	-1.200e-005
-9.064e-001	-1.193e-005
-9.066e-001	-1.172e-005
-9.066e-001	-1.140e-005
-9.068e-001	-1.173e-005
-9.068e-001	-1.190e-005
-9.069e-001	-1.187e-005
-9.070e-001	-1.155e-005
-9.072e-001	-1.175e-005
-9.073e-001	-1.178e-005
-9.073e-001	-1.145e-005
-9.075e-001	-1.164e-005
-9.075e-001	-1.187e-005
-9.076e-001	-1.165e-005
-9.077e-001	-1.171e-005
-9.078e-001	-1.182e-005
-9.079e-001	-1.194e-005
-9.080e-001	-1.192e-005
-9.082e-001	-1.191e-005
-9.082e-001	-1.158e-005
-9.083e-001	-1.147e-005
-9.084e-001	-1.187e-005
-9.085e-001	-1.183e-005
-9.086e-001	-1.168e-005
-9.087e-001	-1.180e-005
-9.088e-001	-1.199e-005
-9.089e-001	-1.204e-005
-9.090e-001	-1.152e-005
-9.091e-001	-1.167e-005
-9.092e-001	-1.163e-005
-9.093e-001	-1.172e-005
-9.094e-001	-1.192e-005
-9.095e-001	-1.169e-005
-9.096e-001	-1.162e-005
-9.097e-001	-1.181e-005
-9.098e-001	-1.174e-005
-9.099e-001	-1.161e-005
-9.100e-001	-1.145e-005
-9.101e-001	-1.139e-005
-9.102e-001	-1.180e-005
-9.104e-001	-1.155e-005
-9.104e-001	-1.146e-005
-9.105e-001	-1.172e-005
-9.106e-001	-1.174e-005
-9.108e-001	-1.205e-005
-9.108e-001	-1.189e-005
-9.109e-001	-1.192e-005
-9.110e-001	-1.186e-005
-9.111e-001	-1.155e-005
-9.112e-001	-1.171e-005
-9.113e-001	-1.186e-005
-9.114e-001	-1.160e-005
-9.115e-001	-1.171e-005
-9.116e-001	-1.168e-005
-9.117e-001	-1.179e-005
-9.118e-001	-1.171e-005
-9.120e-001	-1.160e-005
-9.120e-001	-1.176e-005
-9.122e-001	-1.168e-005
-9.123e-001	-1.190e-005
-9.124e-001	-1.177e-005
-9.124e-001	-1.209e-005
-9.125e-001	-1.199e-005
-9.126e-001	-1.178e-005
-9.127e-001	-1.141e-005
-9.128e-001	-1.156e-005
-9.129e-001	-1.214e-005
-9.130e-001	-1.168e-005
-9.131e-001	-1.188e-005
-9.132e-001	-1.200e-005
-9.133e-001	-1.180e-005
-9.135e-001	-1.193e-005
-9.135e-001	-1.198e-005
-9.136e-001	-1.189e-005
-9.137e-001	-1.181e-005
-9.139e-001	-1.180e-005
-9.140e-001	-1.225e-005
-9.140e-001	-1.182e-005
-9.141e-001	-1.229e-005
-9.142e-001	-1.229e-005
-9.143e-001	-1.196e-005
-9.144e-001	-1.213e-005
-9.145e-001	-1.188e-005
-9.147e-001	-1.206e-005
-9.147e-001	-1.160e-005
-9.148e-001	-1.188e-005
-9.150e-001	-1.199e-005
-9.151e-001	-1.222e-005
-9.152e-001	-1.236e-005
-9.152e-001	-1.201e-005
-9.154e-001	-1.155e-005
-9.154e-001	-1.161e-005
-9.155e-001	-1.167e-005
-9.156e-001	-1.201e-005
-9.157e-001	-1.145e-005
-9.158e-001	-1.199e-005
-9.159e-001	-1.173e-005
-9.160e-001	-1.120e-005
-9.161e-001	-1.181e-005
-9.163e-001	-1.221e-005
-9.163e-001	-1.198e-005
-9.164e-001	-1.207e-005
-9.165e-001	-1.198e-005
-9.166e-001	-1.201e-005
-9.167e-001	-1.196e-005
-9.168e-001	-1.206e-005
-9.169e-001	-1.238e-005
-9.171e-001	-1.201e-005
-9.171e-001	-1.211e-005
-9.172e-001	-1.195e-005
-9.173e-001	-1.177e-005
-9.174e-001	-1.203e-005
-9.175e-001	-1.184e-005
-9.176e-001	-1.177e-005
-9.178e-001	-1.196e-005
-9.178e-001	-1.203e-005
-9.179e-001	-1.176e-005
-9.180e-001	-1.206e-005
-9.181e-001	-1.194e-005
-9.183e-001	-1.218e-005
-9.183e-001	-1.203e-005
-9.184e-001	-1.189e-005
-9.185e-001	-1.170e-005
-9.187e-001	-1.205e-005
-9.187e-001	-1.179e-005
-9.188e-001	-1.193e-005
-9.189e-001	-1.154e-005
-9.190e-001	-1.209e-005
-9.191e-001	-1.210e-005
-9.192e-001	-1.253e-005
-9.193e-001	-1.200e-005
-9.195e-001	-1.251e-005
-9.195e-001	-1.249e-005
-9.196e-001	-1.227e-005
-9.197e-001	-1.172e-005
-9.198e-001	-1.197e-005
-9.200e-001	-1.166e-005
-9.200e-001	-1.217e-005
-9.201e-001	-1.177e-005
-9.202e-001	-1.204e-005
-9.203e-001	-1.157e-005
-9.204e-001	-1.215e-005
-9.205e-001	-1.200e-005
-9.207e-001	-1.228e-005
-9.207e-001	-1.240e-005
-9.209e-001	-1.208e-005
-9.209e-001	-1.191e-005
-9.211e-001	-1.168e-005
-9.211e-001	-1.154e-005
-9.212e-001	-1.225e-005
-9.213e-001	-1.205e-005
-9.214e-001	-1.201e-005
-9.215e-001	-1.188e-005
-9.216e-001	-1.190e-005
-9.217e-001	-1.193e-005
-9.218e-001	-1.187e-005
-9.219e-001	-1.193e-005
-9.220e-001	-1.229e-005
-9.221e-001	-1.168e-005
-9.222e-001	-1.223e-005
-9.223e-001	-1.177e-005
-9.224e-001	-1.230e-005
-9.225e-001	-1.192e-005
-9.226e-001	-1.187e-005
-9.227e-001	-1.233e-005
-9.228e-001	-1.161e-005
-9.229e-001	-1.245e-005
-9.230e-001	-1.217e-005
-9.231e-001	-1.173e-005
-9.232e-001	-1.220e-005
-9.233e-001	-1.243e-005
-9.234e-001	-1.187e-005
-9.236e-001	-1.171e-005
-9.236e-001	-1.180e-005
-9.237e-001	-1.204e-005
-9.238e-001	-1.227e-005
-9.238e-001	-1.158e-005
-9.240e-001	-1.171e-005
-9.241e-001	-1.208e-005
-9.243e-001	-1.203e-005
-9.243e-001	-1.183e-005
-9.244e-001	-1.241e-005
-9.245e-001	-1.222e-005
-9.246e-001	-1.181e-005
-9.247e-001	-1.196e-005
-9.248e-001	-1.195e-005
-9.249e-001	-1.233e-005
-9.250e-001	-1.214e-005
-9.251e-001	-1.185e-005
-9.252e-001	-1.191e-005
-9.253e-001	-1.217e-005
-9.254e-001	-1.219e-005
-9.255e-001	-1.209e-005
-9.256e-001	-1.221e-005
-9.257e-001	-1.190e-005
-9.258e-001	-1.187e-005
-9.259e-001	-1.226e-005
-9.260e-001	-1.181e-005
-9.261e-001	-1.217e-005
-9.262e-001	-1.237e-005
-9.263e-001	-1.200e-005
-9.264e-001	-1.187e-005
-9.265e-001	-1.201e-005
-9.266e-001	-1.233e-005
-9.267e-001	-1.170e-005
-9.268e-001	-1.206e-005
-9.269e-001	-1.170e-005
-9.270e-001	-1.230e-005
-9.271e-001	-1.167e-005
-9.272e-001	-1.175e-005
-9.273e-001	-1.244e-005
-9.274e-001	-1.213e-005
-9.275e-001	-1.205e-005
-9.276e-001	-1.241e-005
-9.277e-001	-1.233e-005
-9.278e-001	-1.196e-005
-9.279e-001	-1.168e-005
-9.280e-001	-1.238e-005
-9.282e-001	-1.250e-005
-9.282e-001	-1.203e-005
-9.283e-001	-1.250e-005
-9.284e-001	-1.255e-005
-9.285e-001	-1.190e-005
-9.286e-001	-1.195e-005
-9.287e-001	-1.244e-005
-9.288e-001	-1.222e-005
-9.289e-001	-1.228e-005
-9.290e-001	-1.236e-005
-9.291e-001	-1.219e-005
-9.292e-001	-1.256e-005
-9.293e-001	-1.213e-005
-9.295e-001	-1.226e-005
-9.295e-001	-1.199e-005
-9.296e-001	-1.181e-005
-9.297e-001	-1.182e-005
-9.298e-001	-1.206e-005
-9.299e-001	-1.243e-005
-9.300e-001	-1.209e-005
-9.300e-001	-1.215e-005
-9.302e-001	-1.231e-005
-9.303e-001	-1.204e-005
-9.304e-001	-1.182e-005
-9.305e-001	-1.202e-005
-9.307e-001	-1.216e-005
-9.307e-001	-1.253e-005
-9.308e-001	-1.192e-005
-9.309e-001	-1.164e-005
-9.310e-001	-1.199e-005
-9.311e-001	-1.215e-005
-9.312e-001	-1.198e-005
-9.314e-001	-1.251e-005
-9.314e-001	-1.236e-005
-9.315e-001	-1.268e-005
-9.316e-001	-1.195e-005
-9.317e-001	-1.216e-005
-9.317e-001	-1.220e-005
-9.319e-001	-1.197e-005
-9.320e-001	-1.244e-005
-9.321e-001	-1.207e-005
-9.323e-001	-1.193e-005
-9.323e-001	-1.204e-005
-9.324e-001	-1.240e-005
-9.325e-001	-1.233e-005
-9.326e-001	-1.195e-005
-9.327e-001	-1.181e-005
-9.328e-001	-1.219e-005
-9.329e-001	-1.258e-005
-9.331e-001	-1.224e-005
-9.331e-001	-1.212e-005
-9.332e-001	-1.202e-005
-9.333e-001	-1.212e-005
-9.334e-001	-1.242e-005
-9.334e-001	-1.235e-005
-9.336e-001	-1.268e-005
-9.338e-001	-1.231e-005
-9.339e-001	-1.196e-005
-9.340e-001	-1.266e-005
-9.340e-001	-1.220e-005
-9.341e-001	-1.242e-005
-9.342e-001	-1.244e-005
-9.343e-001	-1.229e-005
-9.344e-001	-1.209e-005
-9.345e-001	-1.271e-005
-9.346e-001	-1.233e-005
-9.347e-001	-1.239e-005
-9.348e-001	-1.267e-005
-9.349e-001	-1.204e-005
-9.350e-001	-1.217e-005
-9.351e-001	-1.224e-005
-9.352e-001	-1.199e-005
-9.353e-001	-1.197e-005
-9.354e-001	-1.246e-005
-9.355e-001	-1.234e-005
-9.356e-001	-1.257e-005
-9.357e-001	-1.237e-005
-9.359e-001	-1.221e-005
-9.359e-001	-1.225e-005
-9.360e-001	-1.214e-005
-9.361e-001	-1.236e-005
-9.362e-001	-1.182e-005
-9.363e-001	-1.232e-005
-9.364e-001	-1.216e-005
-9.365e-001	-1.223e-005
-9.366e-001	-1.235e-005
-9.367e-001	-1.243e-005
-9.368e-001	-1.231e-005
-9.369e-001	-1.229e-005
-9.371e-001	-1.257e-005
-9.371e-001	-1.215e-005
-9.372e-001	-1.256e-005
-9.373e-001	-1.245e-005
-9.374e-001	-1.207e-005
-9.375e-001	-1.258e-005
-9.376e-001	-1.252e-005
-9.377e-001	-1.199e-005
-9.378e-001	-1.240e-005
-9.379e-001	-1.248e-005
-9.380e-001	-1.209e-005
-9.381e-001	-1.210e-005
-9.382e-001	-1.239e-005
-9.383e-001	-1.224e-005
-9.384e-001	-1.226e-005
-9.385e-001	-1.276e-005
-9.386e-001	-1.300e-005
-9.387e-001	-1.250e-005
-9.388e-001	-1.228e-005
-9.389e-001	-1.215e-005
-9.390e-001	-1.237e-005
-9.391e-001	-1.239e-005
-9.392e-001	-1.253e-005
-9.393e-001	-1.250e-005
